-0.0791615, -0.0617915, -0.0677058, 0.0619399, 0.0520596, 0.0607
-0.0824293, -0.0761831, -0.0567012, 0.0609976, 0.0512101, 0.0593722
-0.116195, -0.107061, -0.030704, 0.0603611, 0.0509653, 0.0585677
-0.14793, -0.166554, -0.0445017, 0.0587076, 0.0500375, 0.0571365
-0.18253, -0.22578, -0.0623583, 0.0577042, 0.0496428, 0.0558614
-0.214277, -0.267523, -0.0808737, 0.05734, 0.0497271, 0.0552125
-0.272723, -0.314395, -0.0808322, 0.0570348, 0.0502395, 0.0547944
-0.315007, -0.353399, -0.106107, 0.0575608, 0.0513091, 0.0548879
-0.382844, -0.398889, -0.119304, 0.0566011, 0.0522099, 0.0551064
-0.438829, -0.419996, -0.142306, 0.0564737, 0.053446, 0.0557814
-0.503288, -0.441317, -0.151178, 0.0565676, 0.0547297, 0.0566052
-0.581892, -0.450211, -0.175669, 0.0569262, 0.0558646, 0.057706
-0.687804, -0.450652, -0.17879, 0.0577377, 0.0569634, 0.0591542
-0.775998, -0.436623, -0.186019, 0.0587662, 0.0576561, 0.0606357
-0.8787, -0.410263, -0.202716, 0.0602802, 0.0581334, 0.0623807
-0.980124, -0.36006, -0.211375, 0.0619214, 0.0578831, 0.063983
-1.08706, -0.288305, -0.204682, 0.063825, 0.0571937, 0.0655414
-1.17972, -0.204394, -0.175784, 0.0660004, 0.0562787, 0.0669773
-1.28668, -0.108291, -0.131249, 0.0681457, 0.0553593, 0.0682046
-1.31057, 0.00648892, -0.080382, 0.0701765, 0.0543161, 0.0690426
-1.25403, 0.113432, -0.0352733, 0.0719225, 0.0534086, 0.0694528
-1.17664, 0.189954, 0.0178967, 0.0733037, 0.0529557, 0.0695526
-1.12716, 0.254929, 0.0485566, 0.0742258, 0.0528335, 0.0693295
-1.05761, 0.296034, 0.0764228, 0.0747315, 0.0532048, 0.0689284
-0.96877, 0.319754, 0.11835, 0.0744576, 0.0535219, 0.0674487
-0.885251, 0.33009, 0.141428, 0.0744556, 0.0546009, 0.0661609
-0.820282, 0.311612, 0.178168, 0.0739614, 0.055967, 0.0653712
-0.738907, 0.297872, 0.179228, 0.0730451, 0.0570594, 0.0644036
-0.660795, 0.287058, 0.180199, 0.0714259, 0.057508, 0.0629756
-0.593865, 0.257812, 0.182902, 0.0696936, 0.0579028, 0.0615809
-0.511599, 0.203385, 0.172841, 0.0682235, 0.0587352, 0.0605146
-0.398793, 0.12546, 0.130872, 0.0664924, 0.0589469, 0.0595065
-0.303346, 0.0457292, 0.102255, 0.0657385, 0.0591334, 0.0592765
-0.206394, -0.0369101, 0.0473668, 0.0652368, 0.0594398, 0.0594312
-0.116044, -0.0987819, -0.00339552, 0.0646602, 0.0590148, 0.0594228
-0.0135233, -0.17702, -0.0434056, 0.0621668, 0.0568648, 0.0576659
0.0779629, -0.250305, -0.0830608, 0.0593319, 0.0540997, 0.0559165
0.149801, -0.284568, -0.136507, 0.0576305, 0.0522076, 0.0550175
0.212587, -0.315013, -0.160979, 0.0562974, 0.0507292, 0.0541845
0.258114, -0.321846, -0.194888, 0.05568, 0.0498137, 0.0537542
0.299612, -0.320963, -0.228625, 0.0554824, 0.0491018, 0.0536286
0.355577, -0.32671, -0.266172, 0.0550623, 0.0482175, 0.0533521
0.417656, -0.319117, -0.30115, 0.0551425, 0.0477507, 0.053482
0.467927, -0.300007, -0.322878, 0.0554432, 0.0474105, 0.0538077
0.504867, -0.271833, -0.342282, 0.0556409, 0.0469218, 0.054081
0.549542, -0.242194, -0.366581, 0.0560171, 0.0466819, 0.0545392
0.604953, -0.209598, -0.379836, 0.0556905, 0.0460095, 0.0548543
0.586612, -0.157665, -0.351315, 0.0562243, 0.0459778, 0.0553451
0.551493, -0.100351, -0.338006, 0.0566563, 0.0457806, 0.055715
0.502293, -0.0749834, -0.307646, 0.0570182, 0.0457713, 0.0558765
0.475662, -0.0419192, -0.279207, 0.0573167, 0.0458168, 0.0561365
0.44114, -0.0145721, -0.252345, 0.0579686, 0.0464292, 0.0564846
0.399264, 0.00428842, -0.234682, 0.058318, 0.0468805, 0.0566409
0.353464, 0.0192329, -0.212616, 0.0587773, 0.0475302, 0.0567921
0.330235, 0.0355968, -0.185716, 0.0590456, 0.0482294, 0.0568696
0.303553, 0.0423096, -0.163974, 0.0586752, 0.0485188, 0.0567801
0.255875, 0.035033, -0.144371, 0.0582509, 0.0487861, 0.0565586
0.207505, 0.0312925, -0.122209, 0.0579428, 0.0491643, 0.056339
0.188357, 0.0230224, -0.103821, 0.0578145, 0.0494783, 0.0562155
0.14911, -0.0056177, -0.0780068, 0.0577673, 0.0499143, 0.0562678
0.105692, -0.0175437, -0.0652193, 0.0578515, 0.0502592, 0.0564603
0.07969, -0.0486385, -0.0466109, 0.0574463, 0.0503286, 0.0563621
0.0626032, -0.0800889, -0.0269991, 0.0568866, 0.0504351, 0.0561852
0.041998, -0.112827, -0.00707851, 0.0563701, 0.0503786, 0.0559368
0.0180726, -0.146433, 0.00785359, 0.0559365, 0.0504893, 0.0557162
0.00687715, -0.196515, 0.030112, 0.0551881, 0.0501275, 0.0552138
-0.00383757, -0.217677, 0.0439273, 0.0546798, 0.0499132, 0.0549398
-0.0107778, -0.265962, 0.0667611, 0.0536046, 0.0491477, 0.0537235
-0.0125012, -0.31688, 0.0859924, 0.0531054, 0.0488349, 0.0528909
-0.0253201, -0.348795, 0.105008, 0.0528553, 0.0487047, 0.0524229
-0.0285847, -0.382086, 0.122786, 0.0513597, 0.0470241, 0.0514461
-0.0313347, -0.424223, 0.14721, 0.0507831, 0.0468654, 0.0512036
-0.0357747, -0.445315, 0.161313, 0.0503946, 0.0467324, 0.0510105
-0.0490321, -0.482224, 0.185505, 0.0501881, 0.0468917, 0.0507467
-0.0494926, -0.500473, 0.202428, 0.0502713, 0.0474237, 0.0507196
-0.0628833, -0.519969, 0.228263, 0.0500349, 0.0475412, 0.0504933
-0.0677512, -0.537047, 0.250483, 0.0496916, 0.0476218, 0.05017
-0.0830498, -0.556854, 0.27911, 0.0494615, 0.0477734, 0.0500396
-0.0996869, -0.569209, 0.306341, 0.0494642, 0.0480978, 0.0500504
-0.118893, -0.573315, 0.337073, 0.0489694, 0.0478325, 0.0499154
-0.13482, -0.569804, 0.366514, 0.0486906, 0.0478003, 0.0499819
-0.166242, -0.563312, 0.401057, 0.0484228, 0.0477518, 0.0501427
-0.188726, -0.551154, 0.436978, 0.0480757, 0.0475702, 0.0503849
-0.197993, -0.506216, 0.441943, 0.0481164, 0.047497, 0.05103
-0.204512, -0.459867, 0.447872, 0.0480333, 0.0472896, 0.0515757
-0.21444, -0.411004, 0.45457, 0.0480607, 0.0471624, 0.0522134
-0.215433, -0.357514, 0.448608, 0.0478706, 0.0467664, 0.0527447
-0.211786, -0.296473, 0.438147, 0.0466714, 0.0448806, 0.0528068
-0.215329, -0.234602, 0.430367, 0.0463748, 0.0443038, 0.0531095
-0.211152, -0.176452, 0.423091, 0.0454913, 0.043012, 0.0526994
-0.207902, -0.117602, 0.403188, 0.045434, 0.0425043, 0.0528622
-0.195954, -0.0757788, 0.394375, 0.045613, 0.042178, 0.0530208
-0.183732, -0.0294702, 0.386257, 0.0456956, 0.0417995, 0.0529441
-0.170038, 0.00662428, 0.37953, 0.0461919, 0.0419122, 0.0528514
-0.16241, 0.0434779, 0.369227, 0.0464849, 0.0418156, 0.0525247
-0.137518, 0.0655853, 0.342128, 0.0464412, 0.0412444, 0.0517038
-0.112455, 0.0853742, 0.33158, 0.0467355, 0.040977, 0.0510472
-0.0917812, 0.09787, 0.308748, 0.0472508, 0.0411788, 0.0509591
-0.0660887, 0.105861, 0.286636, 0.0473318, 0.0409548, 0.0503122
-0.0387641, 0.111304, 0.275221, 0.0474363, 0.0408205, 0.049664
-0.0137605, 0.112587, 0.25878, 0.0474393, 0.0406635, 0.0490686
0.00582361, 0.112886, 0.255577, 0.0476563, 0.0407272, 0.0487626
0.0163991, 0.113881, 0.252601, 0.0477003, 0.0407099, 0.0483412
0.0269808, 0.117046, 0.257936, 0.0478725, 0.0407824, 0.0481493
0.0446436, 0.121064, 0.26798, 0.0480299, 0.0409271, 0.0480292
0.0512372, 0.130213, 0.27611, 0.0481786, 0.0409073, 0.0478648
0.061232, 0.141676, 0.290318, 0.0483467, 0.0409188, 0.0479617
0.064561, 0.146913, 0.29292, 0.0486231, 0.0410954, 0.0483596
0.0687346, 0.151264, 0.274879, 0.0483287, 0.0406119, 0.0480556
0.0804242, 0.153595, 0.259808, 0.0483298, 0.0405898, 0.04793
0.0962324, 0.153953, 0.253959, 0.0484059, 0.0407313, 0.0479351
0.0953554, 0.1567, 0.246324, 0.0487915, 0.0410526, 0.0481393
0.0901478, 0.159464, 0.230572, 0.0489969, 0.0412332, 0.0482507
0.0869895, 0.162051, 0.210579, 0.0488208, 0.0409502, 0.0483731
0.092048, 0.16205, 0.196016, 0.0486922, 0.0408069, 0.0484104
0.0962553, 0.162209, 0.185642, 0.0486896, 0.0409013, 0.048531
0.0898941, 0.160398, 0.167788, 0.0490026, 0.041446, 0.0490123
0.0755871, 0.161884, 0.146871, 0.0497987, 0.0423807, 0.0494896
0.0638179, 0.1618, 0.128491, 0.0503683, 0.0429458, 0.0499253
0.0667541, 0.159295, 0.118474, 0.0506901, 0.0435159, 0.0504056
0.0628624, 0.157195, 0.105501, 0.0502646, 0.0430077, 0.0505289
0.039669, 0.156104, 0.0890465, 0.0497968, 0.0422945, 0.0501151
0.0236826, 0.155326, 0.0740651, 0.0496111, 0.0420898, 0.0499959
0.0212582, 0.154485, 0.0657185, 0.0496001, 0.0422238, 0.0501304
0.0198325, 0.151025, 0.0553872, 0.0496771, 0.0423557, 0.0502025
-0.00835959, 0.146193, 0.042416, 0.0497053, 0.042361, 0.0501715
-0.0378046, 0.143881, 0.0332869, 0.0497897, 0.0424106, 0.050234
-0.0460812, 0.141928, 0.0258988, 0.0498932, 0.0424798, 0.0503064
-0.0465467, 0.140128, 0.019227, 0.0501962, 0.0427402, 0.0505667
-0.0723427, 0.140295, 0.0172099, 0.0503793, 0.0428842, 0.0508021
-0.102342, 0.137836, 0.0157581, 0.0504216, 0.0428647, 0.0508861
-0.108292, 0.135676, 0.00933651, 0.0504785, 0.0429318, 0.0509575
-0.10961, 0.135262, 0.00221071, 0.0507139, 0.0432098, 0.0511845
-0.132282, 0.137811, 0.00679491, 0.0508186, 0.0433192, 0.051283
-0.159671, 0.141199, 0.0178157, 0.050963, 0.0435653, 0.0514269
-0.174338, 0.139653, 0.0184989, 0.0511704, 0.0438459, 0.0516843
-0.178928, 0.137668, 0.0147529, 0.051467, 0.0442409, 0.0519472
-0.193519, 0.142005, 0.0178351, 0.0518304, 0.0446755, 0.0523666
-0.212542, 0.150005, 0.0297922, 0.0520449, 0.0450432, 0.0526991
-0.221043, 0.152176, 0.0374799, 0.0515806, 0.0447099, 0.0522515
-0.226645, 0.148613, 0.0351624, 0.0516628, 0.0450424, 0.0522674
-0.233288, 0.154124, 0.0392016, 0.0515299, 0.0452135, 0.0521179
-0.247525, 0.166078, 0.0499203, 0.0517442, 0.046105, 0.0526036
-0.25238, 0.170361, 0.0631887, 0.051942, 0.0465534, 0.0528637
-0.249351, 0.155044, 0.0584161, 0.0514271, 0.0458125, 0.0520228
-0.238378, 0.153408, 0.063978, 0.0510939, 0.0454748, 0.0515978
-0.236745, 0.150749, 0.0661994, 0.0508382, 0.0453159, 0.0513356
-0.235602, 0.154069, 0.0771115, 0.0508262, 0.0454813, 0.0515082
-0.230227, 0.151261, 0.080231, 0.0508378, 0.0456219, 0.0516493
-0.219065, 0.146745, 0.0817407, 0.0507082, 0.0455229, 0.0516289
-0.207294, 0.143848, 0.0816133, 0.0505228, 0.0454372, 0.0515693
-0.186353, 0.14408, 0.0868865, 0.050369, 0.0453563, 0.0515679
-0.17324, 0.140846, 0.0886162, 0.0504532, 0.0454459, 0.0518191
-0.159303, 0.139131, 0.0911112, 0.0502723, 0.0453713, 0.0519256
-0.14693, 0.135036, 0.0917708, 0.0501464, 0.0453084, 0.0520949
-0.132397, 0.128664, 0.0912637, 0.0500424, 0.0452426, 0.0522022
-0.118287, 0.123426, 0.0897865, 0.0499475, 0.0452358, 0.052206
-0.10297, 0.114778, 0.0860063, 0.0496579, 0.0451238, 0.0520398
-0.0886033, 0.108648, 0.0839004, 0.0495073, 0.045137, 0.052001
-0.0745467, 0.10395, 0.0833248, 0.0493726, 0.0451332, 0.0519041
-0.0624621, 0.099778, 0.0825963, 0.0494201, 0.0453012, 0.0519981
-0.0518301, 0.0923129, 0.0793678, 0.0493563, 0.0453358, 0.0520606
-0.0374041, 0.0868192, 0.077049, 0.0493102, 0.045382, 0.0520826
-0.0269516, 0.0824484, 0.0762243, 0.0493287, 0.0454908, 0.052168
-0.0157247, 0.0781857, 0.0747732, 0.0492187, 0.0454669, 0.0521185
-0.00734633, 0.073868, 0.0730004, 0.049081, 0.0454444, 0.0520077
0.0019477, 0.0711493, 0.0717056, 0.0489909, 0.0454759, 0.0519181
